	Position	Contacts at 4.5 Å	SASA	uid	total_score	avg_deg_4_5	avg_deg_8	avg_sc_nbrs_res_summary	bb_internal_hbonds	bbsc_internal_hbonds	cav_vol	dslf_fa13	fa_atr	fa_dun	fa_elec	fa_intra_rep	fa_intra_sol_xover4	fa_rep	fa_sol	hbond_bb_sc	hbond_lr_bb	hbond_sc	hbond_sr_bb	internal_hbonds	lk_ball_wtd	nonpolar_sasa	omega	p_aa_pp	packstat	polar_sasa	pro_close	rama_prepro	ref	sasa	sc_internal_hbonds	total_cc_contacts	yhh_planarity	%S	%L	%H	length	avg_cc_contacts_per_res	temp	mean_temp	seq_length	bitscore	C	L	N	P	max_structure_length	lid_bitscore
4222	107.0	11.136150234741784	51.627798182465405	RS_GCF_003544895.1	-460.599	1.31	10.765	2.667	131.0	30.0	265.377	0.0	-1168.372	305.089	-392.21	1.598	33.67	99.776	780.418	-29.188	-35.214	-20.327	-88.665	189.0	-20.605	6245.474	45.394	-41.597	0.578	4603.083	9.382	-7.969	68.1	10848.557	28.0	605.0	0.119	0.1643192488262911	0.3474178403755869	0.488262910798122	213.0	2.84037558685446	25.0	25.0	213	184.1	115.0	49.0	42.0	6.0	24	49.7
4223	107.0	11.267605633802816	50.14965703954323	RS_GCF_003544915.1	-482.959	1.319	10.85	2.763	130.0	21.0	312.279	0.0	-1194.288	285.448	-367.39	1.666	34.979	114.849	756.641	-16.408	-34.062	-21.441	-87.286	174.0	-26.532	6319.623	34.997	-32.659	0.624	4333.328	10.454	-14.939	72.932	10652.951	23.0	669.0	0.08	0.1690140845070422	0.3380281690140845	0.4929577464788732	213.0	3.140845070422535	29.0	29.0	213	197.8	115.0	48.0	43.0	6.0	24	60.2
4224	95.0	11.64021164021164	49.556391604879536	RS_GCF_003544935.1	-435.088	1.243	10.841	2.681	127.0	38.0	305.287	0.0	-1103.886	301.793	-379.854	1.584	35.237	95.153	755.117	-30.606	-28.686	-17.721	-92.022	189.0	-22.369	5291.196	38.185	-30.21	0.582	3946.531	9.215	-3.374	36.764	9237.727	24.0	649.0	0.592	0.1746031746031746	0.2751322751322751	0.5502645502645502	189.0	3.433862433862434	28.0	28.0	189	117.5	107.0	32.0	44.0	5.0	14	0.0
4225	95.5	11.463157894736842	50.62133912307426	RS_GCF_003545695.1	-450.788	1.242	10.821	2.722	127.0	25.0	221.91	0.0	-1103.321	287.599	-366.519	1.581	34.783	102.499	722.273	-18.853	-29.471	-20.578	-91.654	179.0	-18.647	5624.039	39.823	-31.499	0.612	3795.968	12.489	-18.105	46.772	9420.007	27.0	710.0	0.04	0.1368421052631579	0.2473684210526315	0.6157894736842106	190.0	3.736842105263158	30.0	30.0	190	171.2	118.0	21.0	44.0	6.0	23	0.0
4226	96.0	11.434554973821989	51.255101400694485	RS_GCF_003545715.1	-431.3	1.251	10.832	2.696	122.0	27.0	197.228	0.0	-1102.62	309.276	-365.595	1.567	34.226	99.6	718.891	-21.112	-28.39	-19.732	-90.979	174.0	-17.321	5722.862	40.165	-30.016	0.618	3904.289	11.968	-19.261	48.006	9627.151	25.0	721.0	0.03	0.1361256544502617	0.2513089005235602	0.612565445026178	191.0	3.774869109947644	28.0	27.75	191	168.9	120.0	21.0	43.0	6.0	23	0.0
4227	94.0	11.411764705882351	51.79865769812604	RS_GCF_003545875.1	-447.438	1.31	10.957	2.689	124.0	22.0	230.43	0.0	-1061.583	270.723	-354.417	1.475	33.4	88.114	710.471	-18.41	-28.401	-25.511	-91.627	176.0	-21.227	5603.557	38.847	-30.184	0.62	3907.887	13.986	-12.679	39.517	9511.444	30.0	549.0	0.07	0.1336898395721925	0.2459893048128342	0.6203208556149733	187.0	2.935828877005348	29.0	29.0	187	190.5	89.0	48.0	43.0	6.0	24	0.0
4228	109.0	11.216589861751151	50.29282890093655	RS_GCF_003545815.1	-478.202	1.323	10.751	2.754	130.0	29.0	181.999	0.0	-1216.451	307.347	-385.525	1.698	38.246	114.491	795.9	-29.707	-36.169	-22.803	-88.848	184.0	-24.867	6243.244	50.55	-43.291	0.577	4545.222	19.114	-3.201	45.225	10788.467	25.0	724.0	0.089	0.1566820276497695	0.3502304147465437	0.4930875576036866	217.0	3.3364055299539173	30.0	30.0	217	192.1	120.0	48.0	42.0	6.0	27	60.9
4229	94.0	11.411764705882351	52.82420931754024	RS_GCF_003545925.1	-458.203	1.299	10.904	2.64	127.0	21.0	223.366	0.0	-1066.7	266.726	-355.24	1.493	33.69	89.573	715.206	-17.851	-28.524	-25.595	-90.986	177.0	-21.82	5631.308	39.081	-31.819	0.58	4046.005	11.652	-13.934	36.81	9677.313	29.0	543.0	0.033	0.1336898395721925	0.2459893048128342	0.6203208556149733	187.0	2.903743315508021	30.0	30.0	187	190.9	89.0	48.0	43.0	6.0	24	0.0
4230	95.5	11.43157894736842	49.43785966837456	RS_GCF_003555505.1	-452.85	1.389	10.768	2.701	125.0	25.0	147.693	0.0	-1107.883	285.614	-358.04	1.534	34.764	99.665	716.04	-19.24	-26.818	-26.905	-91.963	179.0	-19.38	5503.706	30.099	-29.45	0.626	3674.609	15.29	-14.511	58.317	9178.316	29.0	641.0	0.018	0.1210526315789473	0.2947368421052631	0.5842105263157895	190.0	3.373684210526316	50.0	50.0	190	169.9	89.0	52.0	42.0	6.0	22	0.0
4231	107.0	11.342723004694836	50.79964222918835	RS_GCF_003550175.1	-485.465	1.31	10.793	2.765	133.0	34.0	296.541	0.0	-1228.594	342.922	-418.319	1.684	42.134	115.332	829.243	-28.388	-33.908	-33.062	-90.575	204.0	-19.394	5969.143	43.543	-38.616	0.604	4772.16	17.285	-8.531	21.745	10741.303	37.0	644.0	0.035	0.1784037558685446	0.3192488262910798	0.5023474178403756	213.0	3.023474178403756	45.0	51.0	213	194.4	112.0	49.0	45.0	6.0	24	52.9
4232	129.0	11.12442396313364	49.43010871833096	RS_GCF_003550065.1	-448.018	1.341	10.797	2.73	130.0	29.0	164.381	0.0	-1193.662	300.857	-383.029	1.622	33.766	110.685	769.65	-23.551	-35.385	-27.593	-89.131	190.0	-18.857	6488.676	46.501	-37.237	0.589	4149.485	16.929	-18.825	99.159	10638.162	31.0	587.0	0.084	0.1612903225806451	0.3548387096774194	0.4838709677419355	217.0	2.705069124423963	28.0	28.0	217	176.1	117.0	49.0	44.0	6.0	23	50.0
4233	96.5	11.458333333333334	49.76087235140961	RS_GCF_003555545.1	-485.21	1.271	11.042	2.741	130.0	24.0	176.57	0.0	-1094.894	252.506	-358.788	1.501	29.906	93.507	710.267	-22.502	-27.186	-20.292	-99.905	183.0	-19.465	5558.247	36.234	-30.822	0.565	3822.946	14.974	-15.1	64.81	9381.193	29.0	645.0	0.04	0.1354166666666666	0.2395833333333333	0.625	192.0	3.359375	30.0	30.0	192	178.3	120.0	22.0	43.0	6.0	25	0.0
4234	108.0	11.30232558139535	49.73722690245745	RS_GCF_003568845.1	-459.787	1.353	10.777	2.741	129.0	29.0	267.8	0.0	-1230.453	315.223	-394.103	1.633	35.32	116.645	802.313	-26.51	-33.204	-30.663	-90.229	189.0	-21.344	6248.276	50.009	-33.874	0.615	4270.901	17.386	-10.674	72.585	10519.177	31.0	663.0	0.151	0.1674418604651162	0.3255813953488372	0.5069767441860465	215.0	3.083720930232558	28.0	28.0	215	195.7	117.0	49.0	42.0	6.0	24	48.5
4235	97.0	11.298429319371728	49.60154741776603	RS_GCF_003569045.1	-417.643	1.304	10.874	2.778	119.0	20.0	193.794	-1.178	-1084.32	288.097	-352.758	1.476	33.202	93.949	704.88	-15.828	-24.1	-29.69	-87.713	174.0	-18.122	5467.956	37.286	-26.699	0.629	3856.814	21.558	-10.185	52.441	9324.77	35.0	649.0	0.06	0.1465968586387434	0.256544502617801	0.5968586387434555	191.0	3.397905759162304	30.0	30.0	191	150.7	95.0	46.0	43.0	6.0	23	0.0
4236	107.5	11.205607476635514	49.70461959934661	RS_GCF_003569005.1	-501.232	1.355	10.804	2.809	132.0	28.0	389.233	0.0	-1190.906	287.576	-405.016	1.672	36.436	111.278	791.338	-25.572	-36.905	-28.924	-93.499	194.0	-21.192	6198.779	46.749	-35.232	0.586	4321.136	14.331	-11.116	57.594	10519.914	34.0	691.0	0.156	0.1635514018691588	0.3317757009345794	0.5046728971962616	214.0	3.2289719626168223	24.0	24.5	214	197.7	118.0	48.0	42.0	5.0	27	57.7
4237	106.0	11.33649289099526	51.23175378292803	RS_GCF_003568865.1	-482.885	1.427	10.82	2.728	129.0	36.0	278.207	0.0	-1171.795	320.433	-395.745	1.575	38.46	105.052	809.705	-36.796	-33.382	-28.682	-90.928	198.0	-19.571	5679.012	44.192	-40.946	0.517	4919.325	12.581	3.044	-0.203	10598.337	33.0	668.0	0.121	0.1611374407582938	0.3412322274881517	0.4976303317535545	211.0	3.1658767772511847	28.0	28.0	211	162.0	116.0	46.0	42.0	6.0	23	17.2
4238	109.0	11.290322580645162	49.75362197302657	RS_GCF_003569765.1	-485.554	1.359	10.889	2.779	133.0	34.0	265.364	0.0	-1206.575	282.021	-398.445	1.697	37.996	113.972	794.414	-30.521	-36.358	-25.001	-92.023	195.0	-21.683	6383.072	51.779	-39.619	0.562	4320.167	14.004	-2.461	71.108	10703.238	28.0	698.0	0.141	0.1658986175115207	0.3317972350230415	0.5023041474654378	217.0	3.216589861751152	37.0	37.0	217	197.6	120.0	48.0	42.0	6.0	28	60.4
4239	98.0	11.415384615384616	49.260134168309385	RS_GCF_003569805.1	-467.032	1.246	10.826	2.614	127.0	26.0	161.239	0.0	-1097.641	277.813	-373.181	1.485	35.496	85.904	752.114	-18.706	-27.505	-32.691	-93.229	187.0	-22.57	5545.791	44.267	-36.373	0.623	3986.786	11.8	-20.285	46.262	9532.576	34.0	561.0	0.01	0.1282051282051282	0.2717948717948718	0.6	195.0	2.876923076923077	28.0	28.5	195	153.7	97.0	48.0	43.0	6.0	24	0.0
4240	116.5	11.303571428571429	47.30529329057663	RS_GCF_003570715.1	-460.013	1.348	10.955	2.78	137.0	26.0	347.542	0.0	-1203.204	275.943	-382.442	1.565	33.132	111.42	777.286	-22.894	-38.222	-21.034	-93.262	188.0	-24.965	6173.852	51.645	-33.298	0.564	4255.872	15.625	-13.035	105.66	10429.725	25.0	590.0	0.068	0.1696428571428571	0.3214285714285714	0.5089285714285714	224.0	2.633928571428572	30.0	30.0	224	183.5	125.0	49.0	43.0	6.0	24	48.1
4241	108.0	11.44186046511628	50.1061011274017	RS_GCF_003570725.1	-480.498	1.326	10.879	2.759	132.0	31.0	221.57	0.0	-1242.261	328.116	-397.195	1.742	41.235	113.275	813.393	-22.089	-34.988	-22.862	-90.987	190.0	-26.28	5923.554	41.768	-33.087	0.621	4726.157	11.469	-9.046	47.282	10649.711	27.0	687.0	0.017	0.1674418604651162	0.3348837209302325	0.4976744186046511	215.0	3.1953488372093024	30.0	30.0	215	206.1	118.0	48.0	42.0	6.0	24	66.7
4242	96.0	11.30890052356021	50.73898420354321	RS_GCF_003572205.1	-440.641	1.304	10.717	2.661	124.0	24.0	148.648	0.0	-1080.74	265.968	-343.389	1.501	30.558	100.272	701.842	-19.243	-24.802	-26.085	-97.954	172.0	-20.815	5654.056	44.201	-29.344	0.552	3852.695	11.367	-16.176	62.162	9506.751	24.0	546.0	0.035	0.1256544502617801	0.2827225130890052	0.5916230366492147	191.0	2.858638743455497	28.0	28.0	191	196.8	92.0	50.0	42.0	6.0	23	0.0
4243	107.5	11.504672897196262	49.131914680976855	RS_GCF_003570905.1	-482.088	1.364	10.972	2.799	130.0	29.0	309.526	0.0	-1216.028	297.378	-399.259	1.62	34.907	113.677	812.749	-23.461	-37.28	-22.857	-87.328	184.0	-25.508	6268.356	40.93	-35.761	0.617	4137.203	16.301	-16.283	63.996	10405.559	25.0	691.0	0.12	0.1682242990654205	0.3271028037383177	0.5046728971962616	214.0	3.2289719626168223	28.0	28.0	214	185.7	117.0	48.0	42.0	6.0	24	74.4
4244	95.5	11.505263157894737	50.20336125907865	RS_GCF_003573545.1	-482.902	1.326	11.011	2.764	125.0	29.0	172.47	0.0	-1098.898	268.253	-369.673	1.51	33.649	96.219	726.501	-26.609	-27.372	-21.168	-97.279	180.0	-21.127	5471.162	37.03	-32.74	0.588	3952.715	19.38	-10.839	40.212	9423.877	26.0	588.0	0.049	0.1368421052631579	0.2473684210526315	0.6157894736842106	190.0	3.094736842105263	33.0	34.0	190	188.9	116.0	22.0	45.0	6.0	23	0.0
4245	95.0	11.62962962962963	51.02097388881352	RS_GCF_003574085.1	-481.408	1.286	10.81	2.675	123.0	20.0	161.991	0.0	-1074.305	253.416	-366.528	1.469	31.952	89.144	680.612	-17.305	-29.891	-31.492	-96.604	181.0	-17.736	5657.665	47.462	-37.032	0.574	3851.596	17.557	2.989	64.725	9509.26	38.0	615.0	0.159	0.1534391534391534	0.2645502645502645	0.582010582010582	189.0	3.253968253968254	60.0	60.0	189	164.9	118.0	21.0	43.0	6.0	24	0.0
4246	94.0	11.647058823529411	50.55712000458123	RS_GCF_003574095.1	-433.309	1.257	10.872	2.651	124.0	20.0	387.946	0.0	-1064.301	270.377	-355.651	1.494	33.053	95.97	689.888	-17.789	-27.944	-25.978	-93.009	176.0	-18.289	5242.985	47.284	-35.204	0.54	4036.858	17.611	4.049	44.799	9279.843	32.0	605.0	0.331	0.1657754010695187	0.2459893048128342	0.5882352941176471	187.0	3.235294117647059	50.0	50.0	187	171.5	116.0	21.0	43.0	6.0	24	0.0
4247	109.5	11.34862385321101	49.45218635177877	RS_GCF_003574215.1	-538.808	1.303	10.853	2.815	131.0	36.0	383.496	0.0	-1219.648	284.467	-402.854	1.653	36.268	114.202	786.305	-31.137	-36.095	-30.877	-95.561	198.0	-17.913	6745.663	46.89	-48.822	0.622	3966.847	24.895	-15.575	64.851	10712.51	31.0	737.0	0.143	0.1559633027522936	0.3394495412844037	0.5045871559633027	218.0	3.3807339449541285	50.0	50.0	218	194.9	120.0	48.0	43.0	6.0	28	66.8
4248	110.0	11.406392694063928	46.353715368093575	RS_GCF_003574395.1	-476.536	1.356	11.018	2.787	134.0	18.0	429.045	0.0	-1170.902	265.658	-366.307	1.485	30.868	102.844	730.792	-19.071	-36.275	-21.466	-92.824	177.0	-23.528	6172.51	43.485	-36.2	0.558	3804.021	17.881	-15.214	112.2	9976.531	25.0	586.0	0.038	0.1643835616438356	0.3287671232876712	0.5068493150684932	219.0	2.675799086757991	41.0	41.0	219	185.3	121.0	49.0	42.0	6.0	24	46.6
4249	98.0	11.271794871794873	48.9282011572393	RS_GCF_003574465.1	-468.415	1.328	10.723	2.709	128.0	23.0	271.307	0.0	-1084.619	232.331	-358.66	1.482	33.171	104.427	693.356	-17.424	-25.553	-19.074	-94.478	175.0	-20.573	6252.743	42.86	-36.999	0.584	3163.914	19.96	-20.624	81.893	9416.657	24.0	606.0	0.109	0.1179487179487179	0.2666666666666666	0.6153846153846154	195.0	3.107692307692308	28.0	28.0	195	177.0	91.0	54.0	43.0	6.0	24	0.0
4250	107.0	11.220657276995306	52.96331327260173	RS_GCF_003574315.1	-469.449	1.376	10.653	2.603	129.0	37.0	206.632	0.0	-1189.422	301.947	-393.903	1.645	40.58	103.435	792.484	-34.407	-34.929	-25.7	-87.832	193.0	-23.102	6727.776	39.673	-34.36	0.582	4319.617	26.412	-6.299	54.251	11047.392	27.0	644.0	0.076	0.1549295774647887	0.3661971830985915	0.4788732394366197	213.0	3.023474178403756	29.0	29.0	213	130.9	113.0	51.0	42.0	6.0	21	39.8
4251	110.5	11.172727272727272	50.98270694641384	RS_GCF_003574425.1	-517.427	1.255	10.618	2.649	132.0	42.0	370.604	0.0	-1258.949	332.039	-433.318	1.851	42.169	119.349	860.524	-35.167	-34.343	-35.674	-91.748	212.0	-21.86	6464.578	50.985	-43.778	0.583	4629.633	13.404	-24.312	41.354	11094.211	38.0	743.0	0.047	0.1636363636363636	0.3545454545454545	0.4818181818181818	220.0	3.3772727272727274	35.0	35.0	220	186.1	123.0	48.0	42.0	6.0	23	60.4
4252	109.0	11.19815668202765	54.147409157537616	RS_GCF_003574475.2	-507.189	1.258	10.604	2.642	128.0	35.0	250.778	0.0	-1250.706	333.063	-415.441	1.914	41.42	122.209	844.525	-30.516	-35.473	-32.79	-88.472	200.0	-20.778	6272.409	47.8	-39.025	0.586	5246.515	15.306	-19.073	18.743	11518.923	37.0	784.0	0.106	0.1566820276497695	0.3640552995391705	0.4792626728110599	217.0	3.612903225806452	35.0	35.0	217	189.3	120.0	48.0	42.0	6.0	23	59.1
4253	95.0	11.238095238095235	51.62299247523662	RS_GCF_003574655.1	-449.485	1.328	10.799	2.706	121.0	23.0	243.587	0.0	-1037.185	248.291	-346.141	1.464	29.361	94.132	671.896	-20.01	-27.614	-19.34	-88.355	167.0	-20.492	5673.935	38.598	-31.766	0.539	3995.027	8.032	-18.139	67.762	9668.962	23.0	562.0	0.022	0.1269841269841269	0.2857142857142857	0.5873015873015873	189.0	2.973544973544973	30.0	30.0	189	194.4	89.0	51.0	42.0	6.0	25	0.0
4254	111.0	11.239819004524886	51.03147426097156	RS_GCF_003574485.1	-537.188	1.271	10.602	2.7	134.0	30.0	382.456	0.0	-1264.016	334.835	-438.774	1.814	43.413	113.642	856.584	-28.47	-35.592	-28.404	-98.083	195.0	-24.459	6434.822	48.092	-43.547	0.619	4693.226	18.76	-24.212	31.21	11128.048	31.0	703.0	0.018	0.1628959276018099	0.3438914027149321	0.4932126696832579	221.0	3.180995475113122	35.0	35.0	221	187.4	124.0	48.0	42.0	6.0	23	64.2
4255	96.0	11.50785340314136	49.14512149423771	RS_GCF_003574965.1	-456.088	1.325	11.031	2.771	127.0	26.0	162.114	0.0	-1105.442	274.324	-357.36	1.504	33.527	99.189	711.947	-19.253	-26.674	-21.482	-95.36	180.0	-21.372	5401.464	34.466	-32.462	0.645	3911.117	8.569	-5.927	65.629	9312.582	27.0	607.0	0.09	0.1361256544502617	0.2408376963350785	0.6230366492146597	191.0	3.178010471204189	28.0	28.0	191	175.1	117.0	22.0	45.0	6.0	23	0.0
4256	109.0	11.317972350230416	48.90752782261306	RS_GCF_003574675.1	-496.773	1.332	10.834	2.815	130.0	31.0	317.458	0.0	-1207.998	280.36	-398.986	1.655	37.085	110.081	782.936	-28.881	-36.394	-25.441	-91.831	190.0	-20.557	6415.406	46.287	-39.053	0.576	4147.896	18.357	-2.372	77.896	10563.302	29.0	702.0	0.084	0.1566820276497695	0.3410138248847926	0.5023041474654378	217.0	3.2350230414746544	45.0	45.0	217	197.6	120.0	48.0	42.0	6.0	28	67.9
4257	107.5	11.121495327102805	50.9837431592453	RS_GCF_003575965.1	-444.802	1.346	10.626	2.657	130.0	29.0	351.64	0.0	-1180.448	306.341	-405.512	1.641	37.13	106.341	790.044	-25.341	-34.189	-27.905	-88.601	195.0	-15.684	6419.995	49.747	-39.44	0.56	4317.548	10.476	0.265	70.137	10737.543	36.0	624.0	0.197	0.1542056074766355	0.3551401869158878	0.4906542056074766	214.0	2.9158878504672896	30.0	30.0	214	178.3	116.0	49.0	42.0	6.0	24	39.9
4258	94.5	11.287234042553193	50.29459004195432	RS_GCF_003576245.1	-452.85	1.33	10.702	2.705	122.0	28.0	192.515	0.0	-1067.343	261.449	-356.653	1.476	32.77	89.369	715.701	-21.877	-23.849	-22.494	-91.331	181.0	-19.827	5448.284	40.154	-27.864	0.602	3852.987	10.187	-11.913	38.988	9301.271	31.0	577.0	0.207	0.1276595744680851	0.2712765957446808	0.601063829787234	188.0	3.0691489361702127	29.0	29.5	188	179.3	116.0	21.0	44.0	6.0	24	0.0
4259	94.5	11.393617021276595	50.21416152016395	RS_GCF_003575975.1	-433.425	1.277	10.883	2.687	124.0	26.0	223.619	0.0	-1057.681	279.536	-362.589	1.445	34.67	88.82	706.613	-15.033	-27.199	-28.163	-93.959	183.0	-19.859	5356.333	38.841	-32.131	0.616	4075.884	11.744	-21.769	63.171	9432.217	33.0	570.0	0.116	0.1382978723404255	0.2446808510638297	0.6170212765957447	188.0	3.0319148936170213	28.0	28.0	188	170.5	90.0	48.0	43.0	6.0	24	0.0
4260	94.0	11.433155080213904	51.44528507998494	RS_GCF_003579925.1	-422.323	1.278	10.85	2.698	122.0	27.0	282.479	0.0	-1069.212	305.495	-361.115	1.541	38.34	93.472	716.262	-22.444	-27.515	-26.72	-91.463	177.0	-22.997	5516.438	40.533	-31.419	0.581	4012.698	11.766	-19.551	42.678	9529.136	28.0	572.0	0.026	0.1336898395721925	0.2406417112299465	0.6256684491978609	187.0	3.0588235294117645	28.0	28.0	187	166.6	89.0	48.0	43.0	6.0	24	0.0
4261	109.5	11.192660550458717	49.97514579693963	RS_GCF_003576595.1	-492.537	1.312	10.844	2.739	129.0	34.0	346.337	0.0	-1236.811	317.829	-397.38	1.727	39.9	113.52	805.734	-26.611	-36.232	-22.418	-91.549	190.0	-27.135	6179.815	47.552	-41.579	0.592	4604.249	18.32	-0.822	43.331	10784.063	27.0	761.0	0.089	0.1559633027522936	0.3486238532110092	0.4954128440366973	218.0	3.4908256880733943	37.0	37.0	218	192.6	120.0	48.0	43.0	6.0	26	62.3
4262	127.0	11.380710659898478	51.295452396931104	RS_GCF_003576375.1	-472.651	1.294	10.949	2.703	129.0	31.0	232.759	0.0	-1132.99	289.157	-385.694	1.536	36.883	98.005	764.269	-20.614	-28.136	-24.2	-103.612	186.0	-18.771	5736.432	41.686	-32.088	0.604	4212.292	11.836	-7.531	37.545	9948.724	26.0	609.0	0.069	0.116751269035533	0.2588832487309644	0.6243654822335025	197.0	3.0913705583756346	30.0	30.0	197	177.6	123.0	22.0	45.0	6.0	24	0.0
4263	93.5	11.279569892473118	51.03133689454618	RS_GCF_003581425.1	-419.324	1.323	10.806	2.734	121.0	22.0	245.136	0.0	-1038.521	266.487	-354.193	1.482	33.46	92.256	671.636	-16.083	-26.454	-28.975	-89.573	173.0	-16.183	5320.41	40.491	-29.996	0.561	3966.346	12.923	-4.538	66.436	9286.757	30.0	549.0	0.019	0.1236559139784946	0.2688172043010752	0.6075268817204301	186.0	2.9516129032258065	28.0	28.0	186	169.6	88.0	48.0	43.0	6.0	24	0.0
4264	107.5	11.467289719626168	50.47450532985402	RS_GCF_003581585.1	-499.559	1.383	10.897	2.707	135.0	33.0	227.324	0.0	-1233.659	327.175	-396.521	1.757	41.171	111.784	800.782	-27.725	-34.14	-22.289	-91.656	193.0	-24.601	5862.365	38.353	-35.97	0.6	4723.388	10.007	-8.538	44.244	10585.754	25.0	687.0	0.267	0.1682242990654205	0.322429906542056	0.5093457943925234	214.0	3.210280373831776	37.0	37.0	214	208.8	117.0	48.0	42.0	6.0	24	71.2
4265	107.5	11.205607476635514	49.16876765915594	RS_GCF_003581645.1	-447.622	1.327	10.804	2.731	128.0	24.0	370.271	0.0	-1204.545	329.804	-401.297	1.556	34.344	114.31	794.528	-22.667	-33.037	-35.839	-87.387	190.0	-17.734	6162.34	46.983	-32.66	0.626	4381.777	16.193	-12.636	62.413	10544.117	38.0	620.0	0.049	0.1542056074766355	0.3504672897196261	0.4953271028037383	214.0	2.897196261682243	30.0	30.0	214	176.8	114.0	49.0	44.0	6.0	25	52.1
4266	108.0	11.395348837209305	49.07835927344857	RS_GCF_003583405.1	-507.751	1.316	10.86	2.776	132.0	23.0	246.664	0.0	-1211.116	272.43	-406.559	1.618	37.62	107.401	787.57	-17.662	-37.504	-24.777	-93.488	183.0	-23.648	6282.324	42.888	-36.188	0.625	4152.604	19.386	-6.985	81.215	10434.927	28.0	668.0	0.049	0.1674418604651162	0.3162790697674418	0.5162790697674419	215.0	3.1069767441860465	28.0	28.0	215	186.3	118.0	48.0	42.0	6.0	24	52.2
4267	107.5	11.280373831775702	48.8610083054196	RS_GCF_003583725.1	-448.377	1.308	10.72	2.688	128.0	25.0	316.242	0.0	-1189.418	302.866	-388.853	1.544	32.744	110.998	775.321	-23.104	-34.38	-24.065	-87.78	187.0	-20.111	6346.615	48.853	-39.266	0.612	4087.182	13.067	-14.119	87.262	10433.797	34.0	603.0	0.061	0.1635514018691588	0.3504672897196261	0.4859813084112149	214.0	2.817757009345794	30.0	30.0	214	171.6	115.0	48.0	44.0	6.0	23	51.1
4268	184.5	11.195652173913045	52.70458494366712	RS_GCF_003581615.1	-752.962	1.299	10.717	2.673	216.0	44.0	245.421	0.0	-2064.891	631.898	-675.9	3.114	66.448	191.854	1298.136	-30.536	-76.644	-42.795	-135.948	310.0	-40.276	10733.441	92.78	-56.604	0.639	8395.113	16.339	-0.057	69.163	19128.554	50.0	1388.0	0.958	0.2255434782608695	0.3559782608695652	0.4184782608695652	368.0	3.771739130434783	30.0	30.0	368	171.4	154.0	185.0	27.0	1.0	24	0.0
4269	96.5	11.40625	50.06948933027386	RS_GCF_003583925.1	-437.852	1.312	10.906	2.743	127.0	29.0	74.72	0.0	-1102.958	284.853	-360.171	1.492	33.65	94.021	721.708	-19.159	-27.623	-18.139	-92.249	180.0	-18.975	5481.274	38.037	-32.474	0.589	3950.821	10.977	-7.93	57.061	9432.095	24.0	598.0	0.03	0.1354166666666666	0.2604166666666667	0.6041666666666666	192.0	3.114583333333333	20.0	20.0	192	177.7	118.0	22.0	45.0	6.0	23	0.0
4270	95.5	11.357894736842104	50.53052417167997	RS_GCF_003583985.1	-446.026	1.379	10.926	2.723	125.0	28.0	61.613	0.0	-1103.928	298.016	-369.472	1.563	33.619	98.992	749.99	-21.77	-26.59	-20.662	-93.405	182.0	-22.234	5325.462	37.478	-32.456	0.665	4076.177	8.37	-13.993	30.382	9401.639	29.0	655.0	0.075	0.1210526315789473	0.2736842105263158	0.6052631578947368	190.0	3.4473684210526314	30.0	30.0	190	179.3	118.0	22.0	43.0	6.0	24	0.0
4271	132.0	11.488372093023257	49.50609435497119	RS_GCF_003583765.1	-530.461	1.335	10.944	2.727	133.0	34.0	240.231	0.0	-1238.668	299.391	-433.599	1.682	35.472	115.496	828.814	-25.387	-37.734	-26.529	-92.391	197.0	-19.258	6429.711	37.741	-38.363	0.665	4106.638	14.127	-20.095	68.774	10536.349	30.0	717.0	0.065	0.1767441860465116	0.3069767441860465	0.5162790697674419	215.0	3.3348837209302324	33.0	33.333333333333336	215	185.5	118.0	48.0	42.0	6.0	24	72.9
4272	97.5	11.371134020618555	51.562790072120144	RS_GCF_003583935.1	-450.018	1.371	10.753	2.719	127.0	25.0	232.4	0.0	-1105.514	289.714	-380.772	1.527	35.002	104.759	742.011	-21.42	-25.96	-29.544	-93.18	188.0	-21.155	5614.477	37.077	-33.861	0.616	4279.732	12.031	-14.153	53.406	9894.209	36.0	603.0	0.013	0.1185567010309278	0.2989690721649484	0.5824742268041238	194.0	3.1082474226804124	30.0	30.0	194	181.8	91.0	54.0	42.0	6.0	23	0.0
4273	107.5	11.317757009345794	50.85023448519618	RS_GCF_003584645.1	-477.729	1.308	10.841	2.728	132.0	29.0	174.543	0.0	-1225.181	308.711	-390.74	1.777	39.412	119.469	799.017	-22.376	-36.063	-26.097	-91.783	192.0	-21.456	6247.477	55.787	-42.839	0.584	4483.656	12.123	-18.449	60.946	10731.133	31.0	718.0	0.013	0.1588785046728972	0.3317757009345794	0.5093457943925234	214.0	3.355140186915888	35.0	35.5	214	191.0	116.0	48.0	43.0	6.0	27	69.9
4274	108.0	11.2	49.70757403187392	RS_GCF_003584125.1	-470.381	1.344	10.702	2.765	129.0	25.0	242.107	0.0	-1201.724	322.428	-402.488	1.553	35.896	106.404	787.453	-19.787	-33.202	-33.304	-90.716	192.0	-19.062	6239.799	44.737	-34.946	0.623	4343.335	13.324	-16.194	69.212	10583.134	38.0	628.0	0.035	0.1581395348837209	0.3581395348837209	0.4837209302325581	215.0	2.92093023255814	30.0	30.0	215	170.9	117.0	48.0	43.0	6.0	25	40.6
