	Position	Contacts at 4.5 Å	SASA	genome	temp
2309	109.0	11.400921658986174	51.42542025462335	RS_GCF_001434985.1	30.0
2310	109.0	11.35483870967742	49.76518293554555	RS_GCF_001435035.1	30.0
2311	116.5	11.385321100917432	51.28189974061827	RS_GCF_001435195.1	30.0
2312	111.0	11.360730593607306	51.11510200464016	RS_GCF_001435235.1	37.0
2313	110.0	11.442922374429223	49.610409509707395	RS_GCF_001435375.1	37.0
2314	109.0	11.400921658986174	51.43083947589149	RS_GCF_001435445.1	30.0
2315	109.0	11.428571428571429	49.60898359739594	RS_GCF_001435585.1	28.0
2316	110.0	11.410138248847927	51.84063139860037	RS_GCF_001435935.1	37.0
2317	110.0	11.345622119815669	51.43798192877385	RS_GCF_001435995.1	30.0
2318	109.0	11.36405529953917	49.674534766741054	RS_GCF_001436115.1	37.0
2319	109.0	11.336405529953916	49.32825120795556	RS_GCF_001436225.1	30.0
2320	109.5	11.403669724770642	51.41195098353309	RS_GCF_001436255.1	30.0
2321	110.5	11.431192660550458	52.24921975842273	RS_GCF_001436275.1	29.0
2322	111.0	11.419354838709678	50.91195801544529	RS_GCF_001436295.1	30.0
2323	109.5	11.34862385321101	50.301423954831286	RS_GCF_001436315.1	37.0
2324	108.5	11.351851851851851	49.83384854751342	RS_GCF_001436375.1	30.0
2325	109.0	11.35483870967742	50.53074176471148	RS_GCF_001436505.1	30.0
2326	109.5	11.403669724770642	50.57814933946862	RS_GCF_001436555.1	37.0
2327	109.0	11.327188940092165	49.090012122357656	RS_GCF_001436605.1	30.0
2328	111.5	11.427272727272728	50.12602801062984	RS_GCF_001436735.1	33.0
2329	110.5	11.422018348623853	52.64568375357948	RS_GCF_001436755.1	30.0
2330	110.0	11.35483870967742	51.82284411215349	RS_GCF_001437055.1	37.0
2331	110.5	11.394495412844037	50.57612580793629	RS_GCF_001437075.1	30.0
2332	110.5	11.302752293577981	50.68883781127449	RS_GCF_001437125.1	28.0
2333	109.0	11.428571428571429	50.12696119991964	RS_GCF_001437205.1	30.0
2334	111.0	11.419354838709678	50.59129654510033	RS_GCF_001437405.1	37.0
2335	94.0	11.481081081081081	49.37002697413323	RS_GCF_001437425.1	30.0
2336	111.0	11.44700460829493	51.472789750376734	RS_GCF_001437605.1	28.0
2337	112.0	11.327188940092165	50.52341789281595	RS_GCF_001438655.1	37.0
2338	95.0	11.322751322751323	50.71316625891278	RS_GCF_001438705.1	30.0
2339	109.0	11.400921658986174	51.19890161442311	RS_GCF_001438805.1	25.0
2340	111.0	11.336405529953916	50.644073216937116	RS_GCF_001438845.1	29.0
2341	108.0	11.44186046511628	50.776236997561185	RS_GCF_001439605.1	30.0
2342	107.5	11.336448598130842	49.902541921304675	RS_GCF_001439635.1	25.0
2343	108.0	11.255813953488373	50.35132258112113	RS_GCF_001439685.1	29.0
2344	108.0	11.246511627906976	50.414184961706276	RS_GCF_001439735.1	28.0
2345	108.0	11.423255813953489	50.49935484778557	RS_GCF_001439915.1	30.0
2346	108.5	11.416666666666666	50.42451936633477	RS_GCF_001439925.1	30.0
2347	133.5	9.165413533834586	77.1056818350004	RS_GCF_001440395.1	28.0
2348	128.0	9.380392156862746	74.9727281413727	RS_GCF_001440415.1	27.0
2349	130.0	9.35907335907336	75.86641775259365	RS_GCF_001440475.1	28.0
2350	108.5	11.444444444444445	50.9949316482005	RS_GCF_001440545.1	50.0
2351	108.0	11.283720930232558	48.01834123429623	RS_GCF_001441535.1	25.0
2352	118.0	11.287671232876713	47.35139699501858	RS_GCF_001441615.1	28.0
2353	95.5	11.305263157894737	51.59202383114822	RS_GCF_001442615.1	28.0
2354	95.5	11.51578947368421	51.30286123967973	RS_GCF_001442625.1	30.0
2355	93.5	11.397849462365592	50.00019754352756	RS_GCF_001442805.1	30.0
2356	193.0	11.57922077922078	53.284048204796896	RS_GCF_001443605.1	35.0
2357	107.5	11.317757009345794	48.031510437388675	RS_GCF_001444405.1	25.0
2358	108.0	11.21860465116279	49.58909722011904	RS_GCF_001444425.1	28.0
2359	109.5	11.100917431192661	49.0011565872033	RS_GCF_001444505.1	25.0
2360	109.0	11.317972350230415	50.96320424232417	RS_GCF_001445655.1	28.0
2361	109.0	11.262672811059907	48.493728136858024	RS_GCF_001447195.1	25.0
2362	108.0	11.488372093023257	49.24586636356738	RS_GCF_001447355.1	47.0
2363	129.0	11.457013574660634	49.64435286304017	RS_GCF_001449115.1	25.0
2364	90.5	11.344444444444445	49.92220631795229	RS_GCF_001456355.1	37.0
2365	91.0	11.348066298342541	51.04992284122544	RS_GCF_001457455.1	37.0
2366	104.5	11.240384615384615	52.16949116259147	RS_GCF_001457555.1	37.0
2367	104.5	11.403846153846153	48.61999754440388	RS_GCF_001457795.1	37.0
2368	108.5	11.333333333333334	50.691694688207086	RS_GCF_001458115.1	28.0
2369	108.0	11.106598984771574	51.978104699235914	RS_GCF_001458175.1	30.0
2370	117.5	11.2	48.01658411203527	RS_GCF_001458195.1	20.0
2371	117.5	11.245454545454546	47.4010910876297	RS_GCF_001458215.1	25.0
2372	117.0	11.158371040723981	48.57711588931369	RS_GCF_001458295.1	27.0
2373	95.5	11.473684210526315	49.8207285479271	RS_GCF_001460635.1	37.0
2374	107.0	11.427230046948356	50.001301335326495	RS_GCF_001461035.1	37.0
2375	110.5	11.327272727272728	49.07112142136433	RS_GCF_001462435.1	37.0
2376	99.0	11.269035532994923	50.8157030679186	RS_GCF_001463905.1	30.0
2377	108.5	11.37037037037037	51.11580147594094	RS_GCF_001465345.1	37.0
2378	111.0	11.384615384615385	49.548216079308254	RS_GCF_001465545.3	37.0
2379	111.0	11.411764705882353	49.20304158973789	RS_GCF_001465595.2	37.0
2380	107.5	11.261682242990654	49.52696302217338	RS_GCF_001465795.2	28.0
2381	107.0	11.295774647887324	51.06175528067768	RS_GCF_001465835.2	30.0
2382	109.5	11.229357798165138	51.19006843949338	RS_GCF_001465875.1	30.0
2383	107.5	11.42056074766355	53.4308011586355	RS_GCF_001466305.1	55.0
2384	109.0	11.28110599078341	52.474807838530964	RS_GCF_001467025.1	37.0
2385	109.5	11.20183486238532	49.81769632098555	RS_GCF_001467615.1	37.0
2386	108.5	11.25925925925926	51.97668110941209	RS_GCF_001467895.1	37.0
2387	109.5	11.174311926605505	52.02711908409385	RS_GCF_001468135.1	30.0
2388	94.0	11.32620320855615	51.163358777011275	RS_GCF_001482195.1	28.0
2389	94.0	11.368983957219251	50.189950553103124	RS_GCF_001482365.1	31.0
2390	116.0	11.217777777777778	47.5664781978875	RS_GCF_001482405.1	30.0
2391	99.5	11.45360824742268	50.07422756937978	RS_GCF_001485435.1	28.0
2392	108.0	11.320930232558139	53.502694337564435	RS_GCF_001485475.2	45.0
2393	90.5	11.244444444444444	49.79244841844937	RS_GCF_001485495.1	28.0
2394	107.5	11.36448598130841	50.92406038580024	RS_GCF_001486585.1	37.0
2395	108.0	11.293023255813953	49.735324640342796	RS_GCF_001493375.1	28.0
2396	104.5	11.365384615384615	48.824047557795424	RS_GCF_001494635.1	37.0
2397	123.0	11.246511627906976	51.50825219574472	RS_GCF_001499655.1	25.0
2398	96.0	11.528795811518325	51.14456211767473	RS_GCF_001507325.1	25.0
2399	117.0	11.26027397260274	49.84729969996111	RS_GCF_001507545.1	30.0
2400	117.0	11.269406392694064	48.80767194106632	RS_GCF_001507595.1	30.0
2401	96.5	11.4375	48.18553818383117	RS_GCF_001507645.1	26.0
2402	99.0	11.446153846153846	50.58223152289343	RS_GCF_001507665.1	25.0
2403	94.5	11.425531914893616	50.80782251541397	RS_GCF_001509405.1	28.0
2404	107.5	11.327102803738319	51.55322474483113	RS_GCF_001509475.1	28.0
2405	106.0	11.238578680203046	52.647459453143796	RS_GCF_001509585.1	28.0
2406	107.5	11.299065420560748	50.41712530859123	RS_GCF_001513955.1	28.0
2407	108.5	11.342592592592593	50.68319488820776	RS_GCF_001513965.1	28.0
2408	107.5	11.317757009345794	50.41232822579618	RS_GCF_001513975.1	28.0
2409	108.0	11.293023255813953	51.204966856360926	RS_GCF_001514035.1	28.0
2410	107.5	11.317757009345794	50.633776414253795	RS_GCF_001514065.1	28.0
2411	107.5	11.271028037383177	51.21590942246893	RS_GCF_001514125.1	28.0
2412	107.5	11.299065420560748	50.926912576113004	RS_GCF_001514145.1	28.0
2413	107.5	11.25233644859813	51.871229384191594	RS_GCF_001514205.1	28.0
2414	109.0	11.28110599078341	51.11349442131647	RS_GCF_001514215.1	28.0
2415	108.0	11.283720930232558	51.69074560045844	RS_GCF_001514235.1	28.0
2416	108.0	11.293023255813953	51.69232219485019	RS_GCF_001514265.1	28.0
2417	107.5	11.317757009345794	50.61221040831068	RS_GCF_001514495.1	30.0
2418	107.5	11.57943925233645	51.18157308314653	RS_GCF_001514535.1	57.0
2419	109.5	11.293577981651376	48.15670336460025	RS_GCF_001515305.1	37.0
2420	94.0	11.390374331550802	50.82043036516707	RS_GCF_001515525.1	25.0
2421	107.5	11.186915887850468	50.962206836948646	RS_GCF_001517405.1	28.0
2422	115.0	11.311004784688995	52.2120725319718	RS_GCF_001517835.1	37.0
2423	104.5	11.346153846153847	55.42446248737414	RS_GCF_001517935.1	37.0
2424	94.5	11.457446808510639	51.44201499554842	RS_GCF_001517975.1	45.0
2425	117.0	11.30593607305936	48.76450844337779	RS_GCF_001518015.1	29.0
2426	107.5	11.158878504672897	47.994351468085135	RS_GCF_001519075.1	26.0
2427	107.5	11.448598130841122	50.59274786600499	RS_GCF_001528665.1	28.0
2428	108.5	11.212962962962964	49.182110199872284	RS_GCF_001528745.1	25.0
2429	108.0	11.423255813953489	50.52187366118522	RS_GCF_001536285.1	28.0
2430	108.5	11.203703703703704	50.25924685562268	RS_GCF_001541345.2	27.0
2431	109.0	11.317972350230415	50.38675071931422	RS_GCF_001542625.1	28.0
2432	109.0	11.493087557603687	50.77623545081078	RS_GCF_001543105.1	37.0
2433	109.0	11.391705069124423	50.4580147402602	RS_GCF_001543175.1	37.0
2434	108.5	11.333333333333334	50.345329362488776	RS_GCF_001543245.1	37.0
2435	108.0	11.30232558139535	49.90549285524079	RS_GCF_001543285.1	30.0
2436	186.0	11.35309973045822	52.35912295322616	RS_GCF_001543325.1	22.0
2437	107.0	11.52112676056338	53.02650630558386	RS_GCF_001544015.1	45.0
2438	109.0	11.290322580645162	49.52430439093277	RS_GCF_001544075.1	30.0
2439	108.0	11.274418604651164	52.41075349124419	RS_GCF_001544195.1	37.0
2440	108.0	11.283720930232558	52.26512781898334	RS_GCF_001544295.1	37.0
2441	108.0	11.348837209302326	50.0915981387999	RS_GCF_001544315.1	55.0
2442	109.0	11.474654377880185	48.64107691069249	RS_GCF_001544355.1	45.0
2443	107.5	11.271028037383177	49.529461633573156	RS_GCF_001544375.1	37.0
2444	110.5	11.227272727272727	49.92923307191001	RS_GCF_001544455.2	29.0
2445	110.5	11.263636363636364	50.217867873708286	RS_GCF_001544475.1	28.0
2446	110.5	11.327272727272728	49.36804083718157	RS_GCF_001544495.1	28.0
2447	110.5	11.281818181818181	50.088016327453694	RS_GCF_001544515.1	28.0
2448	110.5	11.354545454545455	49.30622638032266	RS_GCF_001544535.1	28.0
2449	110.5	11.209090909090909	49.62207553121795	RS_GCF_001544555.2	28.0
2450	110.5	11.327272727272728	49.24258961122911	RS_GCF_001544575.2	28.0
2451	110.5	11.363636363636363	48.96598622964813	RS_GCF_001544615.1	29.0
2452	111.0	11.339366515837105	49.28833969685843	RS_GCF_001544695.2	29.0
2453	111.0	11.366515837104073	49.570386830318775	RS_GCF_001544755.2	29.0
2454	111.0	11.321266968325792	49.023772032381956	RS_GCF_001544795.2	29.0
2455	111.0	11.357466063348417	48.96212667214177	RS_GCF_001544835.2	29.0
2456	111.0	11.384615384615385	49.184253694324475	RS_GCF_001544875.2	29.0
2457	111.0	11.366515837104073	49.01757182492381	RS_GCF_001544915.2	29.0
2458	111.0	11.34841628959276	49.08771098270487	RS_GCF_001545035.1	29.0
2459	110.5	11.309090909090909	49.68200203940371	RS_GCF_001545075.1	29.0
2460	108.0	11.404651162790698	51.76067973825335	RS_GCF_001545095.1	37.0
2461	107.0	11.408450704225352	51.29659435808177	RS_GCF_001547735.1	70.0
2462	107.5	11.205607476635514	49.721255412920364	RS_GCF_001547935.1	25.0
2463	95.5	11.347368421052632	48.70550296484205	RS_GCF_001547995.1	30.0
2464	95.5	11.56842105263158	49.23359255344203	RS_GCF_001548055.1	30.0
2465	107.5	11.485981308411215	50.58801913487067	RS_GCF_001548275.1	72.0
2466	108.0	11.153488372093022	49.718180077896555	RS_GCF_001550065.1	30.0
2467	107.5	11.299065420560748	48.33477150021594	RS_GCF_001550135.1	30.0
2468	109.0	11.299539170506913	49.40143531242186	RS_GCF_001551835.1	30.0
2469	108.0	11.330232558139535	51.63690782614546	RS_GCF_001552175.1	28.0
2470	108.0	11.274418604651164	51.55961528930466	RS_GCF_001552195.1	28.0
2471	108.0	11.35813953488372	51.57829643248069	RS_GCF_001552215.1	28.0
2472	108.0	11.432558139534883	49.77540690884705	RS_GCF_001552255.1	50.0
2473	108.5	11.444444444444445	48.9545393716052	RS_GCF_001552275.1	30.0
2474	108.5	11.277777777777779	51.34601832807379	RS_GCF_001552295.1	37.0
2475	96.5	11.336842105263157	50.42681573381646	RS_GCF_001552375.1	29.0
2476	96.5	11.427083333333334	50.637924261725736	RS_GCF_001552435.1	30.0
2477	100.5	11.297872340425531	50.52610160457787	RS_GCF_001552535.1	30.0
2478	107.0	11.417840375586854	49.385911535074136	RS_GCF_001552555.1	28.0
2479	91.5	11.362637362637363	48.467177210545834	RS_GCF_001552615.1	28.0
2480	108.0	11.320930232558139	50.7824838456004	RS_GCF_001552635.1	28.0
2481	108.0	11.320930232558139	50.269561133114216	RS_GCF_001552655.1	55.0
2482	108.0	11.423255813953489	50.596157504970115	RS_GCF_001552675.1	52.0
2483	97.0	11.329842931937172	48.33274916234818	RS_GCF_001552735.1	30.0
2484	107.0	11.389671361502348	50.59920277718185	RS_GCF_001552785.1	37.0
2485	108.5	11.351851851851851	52.474999686730925	RS_GCF_001553005.1	37.0
2486	107.0	11.27699530516432	50.86253928579445	RS_GCF_001553115.1	37.0
2487	97.5	11.28125	49.68601198802071	RS_GCF_001553565.1	37.0
2488	112.0	11.219730941704036	52.70104364242548	RS_GCF_001553605.1	37.0
2489	112.0	11.426008968609866	49.449816522412	RS_GCF_001553625.1	37.0
2490	109.5	11.220183486238533	48.86506768741706	RS_GCF_001553955.1	37.0
2491	114.5	11.272727272727273	48.21509146436672	RS_GCF_001558155.1	30.0
2492	107.5	11.233644859813085	49.64049692163875	RS_GCF_001559595.1	28.0
2493	107.0	11.474178403755868	53.410321146149066	RS_GCF_001559865.1	30.0
2494	107.5	11.373831775700934	51.57602687646534	RS_GCF_001561915.1	37.0
2495	105.0	11.358851674641148	51.746187394837065	RS_GCF_001561955.1	34.0
2496	94.0	11.11229946524064	50.98835099905558	RS_GCF_001561995.1	28.0
2497	125.5	11.25233644859813	49.601722122598936	RS_GCF_001562015.1	28.0
2498	96.0	11.214659685863875	52.021529088104685	RS_GCF_001562055.1	28.0
2499	107.0	11.39906103286385	51.69616097902035	RS_GCF_001562425.1	70.0
2500	96.5	11.385416666666666	51.97026140154193	RS_GCF_001563495.1	30.0
2501	108.5	11.425925925925926	50.8040787774842	RS_GCF_001564455.1	37.0
2502	107.5	11.261682242990654	49.5529239400748	RS_GCF_001565895.1	28.0
2503	108.5	11.351851851851851	49.24921301325004	RS_GCF_001567585.1	28.0
2504	107.5	11.448598130841122	50.36634132241468	RS_GCF_001570365.1	28.0
2505	107.0	11.464788732394366	50.04237701915425	RS_GCF_001570405.1	28.0
2506	91.0	11.303867403314918	51.655246100928714	RS_GCF_001570425.1	37.0
2507	109.5	11.394495412844037	50.50240794434128	RS_GCF_001570525.1	28.0
2508	108.0	11.44186046511628	50.540927856068585	RS_GCF_001570545.1	28.0
2509	109.0	11.428571428571429	50.81922857770124	RS_GCF_001570565.1	28.0
2510	110.5	11.454545454545455	50.867759995353815	RS_GCF_001570585.1	28.0
2511	108.0	11.432558139534883	50.31912547053962	RS_GCF_001570605.1	28.0
2512	108.0	11.46046511627907	51.126303883744335	RS_GCF_001570745.1	50.0
2513	109.5	11.431192660550458	50.230354546073485	RS_GCF_001570765.1	28.0
2514	100.0	11.291005291005291	49.91478252673456	RS_GCF_001570785.1	37.0
2515	95.0	11.401069518716577	50.06733532079088	RS_GCF_001570805.1	30.0
2516	98.0	11.21025641025641	49.85761178383359	RS_GCF_001570925.1	30.0
2517	93.5	11.440860215053764	50.43280296601887	RS_GCF_001570945.1	28.0
2518	94.0	11.443850267379679	51.74736396399311	RS_GCF_001570965.1	28.0
2519	94.0	11.443850267379679	50.56845314383942	RS_GCF_001570985.1	29.0
2520	107.0	11.396825396825397	48.894803102645696	RS_GCF_001571005.1	28.0
2521	98.0	11.243523316062177	48.32210735793198	RS_GCF_001571045.1	28.0
2522	91.0	11.292817679558011	48.95613795530939	RS_GCF_001571065.1	28.0
2523	109.5	11.321100917431192	48.78085870284879	RS_GCF_001571085.1	30.0
2524	109.0	11.308755760368664	49.450563741022094	RS_GCF_001571145.1	30.0
2525	109.5	11.284403669724771	48.89762774164667	RS_GCF_001571225.1	30.0
2526	107.5	11.233644859813085	50.95284211332071	RS_GCF_001571285.1	30.0
2527	105.0	11.282296650717702	51.1908692739766	RS_GCF_001571775.1	30.0
2528	95.5	11.536842105263158	51.36012189816172	RS_GCF_001573155.1	37.0
2529	184.0	8.010899182561309	92.01807827258715	RS_GCF_001579945.1	28.0
2530	214.5	10.83157894736842	62.46202503263573	RS_GCF_001580015.1	23.0
2531	217.5	10.83157894736842	62.423623837666426	RS_GCF_001580045.1	25.0
2532	94.0	11.229946524064172	50.13141324710881	RS_GCF_001580365.1	31.0
2533	108.5	11.194444444444445	50.87957842807095	RS_GCF_001580535.1	30.0
2534	111.0	11.312217194570136	50.45632549997494	RS_GCF_001580545.1	25.0
2535	108.5	11.24074074074074	50.69972057313685	RS_GCF_001580615.1	28.0
2536	107.0	11.2018779342723	49.32511252548754	RS_GCF_001583435.1	25.0
2537	109.5	11.275229357798166	48.701715308741015	RS_GCF_001584145.1	28.0
2538	107.0	11.427230046948356	50.34456417933512	RS_GCF_001584325.1	33.0
2539	95.0	11.358288770053475	51.458179096873124	RS_GCF_001584615.1	34.0
2540	107.5	11.046728971962617	49.54249379961567	RS_GCF_001586255.1	26.0
2541	92.5	11.478260869565217	51.08101123986085	RS_GCF_001586785.1	20.0
2542	107.0	11.380281690140846	50.46099533169043	RS_GCF_001590685.1	20.0
2543	108.5	11.416666666666666	50.25309942202471	RS_GCF_001590835.1	30.0
2544	108.0	11.18139534883721	48.73308260591608	RS_GCF_001590965.1	20.0
2545	108.0	11.227906976744187	48.178924014568764	RS_GCF_001590985.1	30.0
2546	109.5	11.222222222222221	47.93026573111364	RS_GCF_001591005.1	30.0
2547	108.0	11.237209302325581	48.18476894916196	RS_GCF_001591025.1	30.0
2548	107.5	11.22429906542056	50.01536769404164	RS_GCF_001591105.1	25.0
2549	109.0	11.253456221198157	49.4118042243916	RS_GCF_001591165.1	30.0
2550	109.0	11.308755760368664	49.34225733718507	RS_GCF_001591365.1	30.0
2551	109.0	11.317972350230415	49.44083219884449	RS_GCF_001591385.1	30.0
2552	108.0	11.44186046511628	50.346994927650364	RS_GCF_001591485.1	51.0
2553	108.0	11.497674418604651	50.353474709442196	RS_GCF_001591505.1	30.0
2554	108.0	11.348837209302326	51.459148675896984	RS_GCF_001591625.1	30.0
2555	108.0	11.432558139534883	50.68142058676077	RS_GCF_001591825.1	30.0
2556	107.5	11.205607476635514	50.08552814288516	RS_GCF_001591965.1	30.0
2557	110.5	11.357798165137615	51.447969804457706	RS_GCF_001592085.1	30.0
2558	107.0	11.342723004694836	51.828089133009584	RS_GCF_001592105.1	45.0
2559	109.5	11.20183486238532	50.34611048753107	RS_GCF_001592225.1	28.0
2560	109.0	11.253456221198157	49.90181730329174	RS_GCF_001592265.1	25.0
2561	109.0	11.28110599078341	49.13346012870054	RS_GCF_001592305.1	30.0
2562	91.0	11.193370165745856	49.954406840571544	RS_GCF_001592365.1	28.0
2563	96.5	11.270833333333334	51.26025321514993	RS_GCF_001592935.1	28.0
2564	96.0	11.497382198952879	49.64371388094175	RS_GCF_001592965.1	29.0
2565	95.5	11.305263157894737	52.000189026391595	RS_GCF_001593605.1	30.0
2566	108.5	11.435185185185185	51.45680669190462	RS_GCF_001594005.1	50.0
2567	109.0	11.391705069124423	49.70301037681849	RS_GCF_001594015.1	62.0
2568	108.5	11.25	49.748963423780644	RS_GCF_001594225.2	28.0
2569	99.0	11.431472081218274	48.92593406464656	RS_GCF_001595645.1	35.0
2570	111.0	11.176470588235293	50.93146072916055	RS_GCF_001595965.1	26.0
2571	111.0	11.239819004524886	50.178403252081125	RS_GCF_001595985.1	26.0
2572	110.0	11.187214611872147	48.869312553846505	RS_GCF_001597725.1	27.0
2573	110.0	11.223744292237443	48.444002696075	RS_GCF_001597735.1	25.0
2574	106.5	11.216981132075471	51.86578002266825	RS_GCF_001598035.1	37.0
2575	111.0	11.330316742081449	49.199511736035305	RS_GCF_001598055.1	28.0
2576	109.0	11.290322580645162	49.87156443199741	RS_GCF_001598235.1	28.0
2577	109.0	11.216589861751151	49.772038950460306	RS_GCF_001598255.1	30.0
2578	109.0	11.179723502304148	48.423848588287456	RS_GCF_001598275.1	37.0
2579	108.0	11.088372093023256	50.11899027839614	RS_GCF_001598335.1	30.0
2580	108.0	11.069767441860465	49.60026855994013	RS_GCF_001598355.1	30.0
2581	107.5	11.16822429906542	48.509581706362994	RS_GCF_001598375.1	30.0
2582	108.0	11.069767441860465	49.8098749905467	RS_GCF_001598415.1	30.0
2583	108.0	11.2	49.274302412027446	RS_GCF_001598435.1	30.0
2584	108.0	11.088372093023256	49.625849306893315	RS_GCF_001598455.1	30.0
2585	96.0	11.3717277486911	50.11222023813828	RS_GCF_001598495.1	29.0
2586	107.5	11.271028037383177	48.704969820034044	RS_GCF_001598555.1	28.0
2587	107.5	11.22429906542056	53.09632191344544	RS_GCF_001601575.1	65.0
2588	95.5	11.473684210526315	49.19131440165245	RS_GCF_001602095.1	37.0
2589	90.5	11.277777777777779	50.02467671367592	RS_GCF_001605725.1	33.0
2590	109.0	11.225806451612904	49.58491821589063	RS_GCF_001605895.1	30.0
2591	109.5	11.174311926605505	50.4846860876014	RS_GCF_001606025.1	29.0
2592	108.0	11.274418604651164	52.36504381494446	RS_GCF_001611555.1	28.0
2593	98.5	11.39795918367347	51.68101610128041	RS_GCF_001611675.1	28.0
2594	110.0	11.367441860465116	49.34184998562905	RS_GCF_001611975.1	37.0
2595	93.0	11.264864864864865	51.315495570763645	RS_GCF_001612635.1	28.0
2596	91.0	11.392265193370166	50.5666678129796	RS_GCF_001612685.1	28.0
2597	91.0	11.392265193370166	50.546430756173585	RS_GCF_001612725.1	28.0
2598	91.0	11.370165745856353	50.20779519318145	RS_GCF_001612745.1	28.0
2599	91.0	11.425414364640885	49.345566850809476	RS_GCF_001612765.1	28.0
2600	91.0	11.32596685082873	50.82820317276943	RS_GCF_001612785.1	28.0
2601	91.0	11.38121546961326	49.714497586704624	RS_GCF_001612805.1	28.0
2602	91.0	11.337016574585636	50.54177323571639	RS_GCF_001612885.1	28.0
2603	91.0	11.259668508287293	51.65370885195154	RS_GCF_001612945.1	28.0
2604	93.0	11.308108108108108	51.09848088476638	RS_GCF_001612965.1	35.0
2605	91.0	11.425414364640885	49.81230906404912	RS_GCF_001612985.1	28.0
2606	91.0	11.292817679558011	50.140742046281424	RS_GCF_001613045.1	28.0
2607	91.0	11.259668508287293	51.81869187084693	RS_GCF_001613065.1	28.0
2608	91.0	11.359116022099448	49.81622080859547	RS_GCF_001613125.1	28.0
2609	91.0	11.303867403314918	50.328246632618566	RS_GCF_001613145.1	28.0
2610	90.5	11.422222222222222	49.911294002851356	RS_GCF_001613205.1	28.0
2611	91.0	11.370165745856353	49.6978106406811	RS_GCF_001613225.1	30.0
2612	90.5	11.38888888888889	50.391171589536825	RS_GCF_001613245.1	28.0
2613	91.0	11.292817679558011	50.923951175688835	RS_GCF_001613265.1	28.0
2614	91.0	11.359116022099448	50.0214247808056	RS_GCF_001613305.1	28.0
2615	91.0	11.259668508287293	50.88399501177124	RS_GCF_001613325.1	28.0
2616	91.0	11.281767955801104	51.9402994510943	RS_GCF_001613345.1	28.0
2617	91.0	11.38121546961326	49.79894797810598	RS_GCF_001613365.1	28.0
2618	90.5	11.344444444444445	50.25883758405795	RS_GCF_001613385.1	28.0
2619	91.0	11.348066298342541	50.611984387922014	RS_GCF_001613405.1	25.0
2620	91.0	11.337016574585636	49.62874953355458	RS_GCF_001613425.1	28.0
2621	90.5	11.333333333333334	50.34846508618186	RS_GCF_001613445.1	28.0
2622	91.0	11.458563535911603	49.764839633767096	RS_GCF_001613465.1	37.0
2623	91.0	11.259668508287293	51.1096191071191	RS_GCF_001613505.1	28.0
2624	109.5	11.311926605504587	49.8503742800521	RS_GCF_001613545.1	37.0
2625	107.0	11.333333333333334	50.386230960457816	RS_GCF_001618145.1	29.0
2626	107.5	11.16822429906542	50.243673268733616	RS_GCF_001618175.1	28.0
2627	96.0	11.413612565445026	51.594786024123245	RS_GCF_001618385.1	37.0
2628	90.5	11.411111111111111	49.90262727723527	RS_GCF_001618425.1	28.0
2629	104.5	10.721153846153847	53.41323040330503	RS_GCF_001618865.1	28.0
2630	107.5	11.186915887850468	48.62067489955971	RS_GCF_001619955.1	30.0
2631	110.5	11.145454545454545	51.395101712039484	RS_GCF_001620265.1	28.0
2632	106.5	11.226415094339623	52.778668100018805	RS_GCF_001623565.1	37.0
2633	91.0	11.2707182320442	50.53192873403435	RS_GCF_001625085.1	28.0
2634	108.5	11.398148148148149	49.97313564220848	RS_GCF_001629705.1	28.0
2635	184.5	11.255434782608695	52.936205527693076	RS_GCF_001632745.1	30.0
2636	94.0	11.336898395721924	48.43903957613463	RS_GCF_001632775.1	28.0
2637	90.5	11.3	50.30110445991828	RS_GCF_001632805.1	32.0
2638	108.0	11.413953488372092	48.973576859872274	RS_GCF_001634285.1	60.0
2639	117.0	11.424083769633508	50.471147330395944	RS_GCF_001636295.1	30.0
2640	108.0	11.469767441860466	50.1657858001686	RS_GCF_001636315.1	30.0
2641	108.5	11.435185185185185	49.58923136769478	RS_GCF_001636405.1	28.0
2642	108.0	11.376744186046512	50.989489090093215	RS_GCF_001636425.1	32.0
2643	108.0	11.47906976744186	50.5861530140312	RS_GCF_001636545.1	55.0
2644	107.5	11.242990654205608	51.795882066050694	RS_GCF_001637205.1	20.0
2645	111.0	11.450777202072539	51.48539133170292	RS_GCF_001637325.1	25.0
2646	107.5	11.177570093457945	49.772075688896145	RS_GCF_001639065.2	25.0
2647	109.5	11.192660550458715	48.50848999243761	RS_GCF_001639725.1	27.0
2648	186.5	11.317204301075268	51.00979969597533	RS_GCF_001640115.1	25.0
2649	95.5	11.410526315789474	50.15129311091495	RS_GCF_001641085.1	30.0
2650	94.0	11.582887700534759	47.89867685669773	RS_GCF_001641285.1	28.0
2651	130.0	9.35135135135135	75.57748314248843	RS_GCF_001641335.1	28.0
2652	107.5	11.317757009345794	48.20293952059067	RS_GCF_001641615.1	28.0
2653	109.0	11.11520737327189	50.47167455305568	RS_GCF_001641755.2	33.0
2654	107.5	11.16822429906542	51.72504059038551	RS_GCF_001642085.1	37.0
2655	107.0	11.427230046948356	51.615819640709695	RS_GCF_001642325.1	65.0
2656	93.5	11.365591397849462	49.75319231414485	RS_GCF_001642575.1	28.0
2657	108.0	11.283720930232558	50.11636520448856	RS_GCF_001642695.1	28.0
